status_id;category
1073049719574851584;SEXIST
1067895506167320576;NON_SEXIST
1046756068834127872;SEXIST
1073075817352216576;SEXIST
1050748606960029696;NON_SEXIST
1016037989921775617;SEXIST
1060457850592387072;NON_SEXIST
1042697285694578689;SEXIST
1074587562809982976;SEXIST
1047380499457605632;NON_SEXIST
1042510630199205888;NON_SEXIST
1025685092578914305;NON_SEXIST
1038418870082699264;NON_SEXIST
1055658138760830976;SEXIST
1067178319148474368;SEXIST
1020042912908939264;SEXIST
1056692664282873856;DOUBTFUL
1023058261040406528;NON_SEXIST
1017939714932985857;NON_SEXIST
1050152956526497792;NON_SEXIST
1031700679864213504;NON_SEXIST
1045333196399890432;SEXIST
1055157277366333441;NON_SEXIST
1024742499267432448;SEXIST
1059641483282866176;SEXIST
1038518830090346497;NON_SEXIST
1023258266548281344;SEXIST
1033203914143870977;SEXIST
1021836013747032064;DOUBTFUL
1038098875750514689;NON_SEXIST
1049867609305436160;NON_SEXIST
1042752417782218754;NON_SEXIST
1045439389424340994;NON_SEXIST
1065018293118033920;NON_SEXIST
1067482544239603712;SEXIST
1029711857781755905;NON_SEXIST
1034218040483692545;SEXIST
1018629010941710336;NON_SEXIST
1066316060012544000;NON_SEXIST
1061974590925217793;NON_SEXIST
1060941460802027520;NON_SEXIST
1055763267199623168;NON_SEXIST
1069015124378304512;SEXIST
1066269850484523009;NON_SEXIST
1060104679550578688;SEXIST
1043007139931815937;SEXIST
1024608436150038529;NON_SEXIST
1063913354958376961;NON_SEXIST
1031562283497877504;DOUBTFUL
1052311480287285249;NON_SEXIST
1034590575440355328;SEXIST
1051311475573383169;SEXIST
1049036778601177094;NON_SEXIST
1058072248827830272;NON_SEXIST
1046588829044543488;DOUBTFUL
1027880884672901120;NON_SEXIST
1069995344518352896;NON_SEXIST
1058551999292207106;SEXIST
1074691033806594048;NON_SEXIST
1034583425284546567;DOUBTFUL
1042519258163490816;NON_SEXIST
1027269113784221697;NON_SEXIST
1059599997245652993;NON_SEXIST
1076504675535515649;SEXIST
1059917120971137024;NON_SEXIST
1016441968539389952;NON_SEXIST
1068629139698171907;NON_SEXIST
1040209950860029952;NON_SEXIST
1020416118916251649;SEXIST
1038926062305062913;SEXIST
1025386396859678720;NON_SEXIST
1021882997870665728;SEXIST
1057766560847282177;SEXIST
1037904821557370881;NON_SEXIST
1052326702972514305;NON_SEXIST
1052949127330451456;NON_SEXIST
1028645369557778432;SEXIST
1052346728811249665;SEXIST
1016226101440471040;SEXIST
1053266568619134976;SEXIST
1028848067917819904;SEXIST
1062789061520318464;NON_SEXIST
1065815596607123458;NON_SEXIST
1072566634718601217;DOUBTFUL
1023339413399642112;SEXIST
1024442175948500992;NON_SEXIST
1064645496600489989;NON_SEXIST
1048642516558462976;NON_SEXIST
1046747956613967878;NON_SEXIST
1035515178891268096;NON_SEXIST
1037733350096728065;NON_SEXIST
1054174977098944517;NON_SEXIST
1049636051508187136;NON_SEXIST
1052228826900643840;SEXIST
1020773872239620098;NON_SEXIST
1045033378209247232;SEXIST
1071841840473796609;NON_SEXIST
1028748431630708736;DOUBTFUL
1020887434714931200;NON_SEXIST
1035838282310004736;SEXIST
1041077139154579461;NON_SEXIST
1045146233365381120;NON_SEXIST
1027631454296203265;NON_SEXIST
1047214360295366658;NON_SEXIST
1019353162162102272;SEXIST
1072720964113309697;NON_SEXIST
1028041154003128322;NON_SEXIST
1047562631333236740;NON_SEXIST
1062924374251110400;NON_SEXIST
1020496544943038466;NON_SEXIST
1030283226881961985;DOUBTFUL
1055460218417696768;SEXIST
1022518672995307521;SEXIST
1045347862614339584;SEXIST
1067089547178201088;NON_SEXIST
1034942631284039681;DOUBTFUL
1078436062102462466;NON_SEXIST
1027603985086263296;SEXIST
1052661735134392320;DOUBTFUL
1026897028721373185;NON_SEXIST
1029064299099185154;DOUBTFUL
1033496491736948737;SEXIST
1043188001927581696;NON_SEXIST
1077369966981271552;NON_SEXIST
1038475834837950464;SEXIST
1077747372380381185;NON_SEXIST
1071570110861766656;NON_SEXIST
1022118933132976133;NON_SEXIST
1022493004584677376;SEXIST
1052276310788079616;NON_SEXIST
1061612763271909377;NON_SEXIST
1074774332939923456;DOUBTFUL
1047250805596852225;NON_SEXIST
1075149730110427136;NON_SEXIST
1029111276511920129;SEXIST
1019722888633450496;SEXIST
1069236466084134913;NON_SEXIST
1023702151359545344;SEXIST
1051863894598279168;NON_SEXIST
1073841645370527746;NON_SEXIST
1078694965902000128;NON_SEXIST
1048703978316464143;NON_SEXIST
1032439573987520512;NON_SEXIST
1058857514756988930;NON_SEXIST
1043178519809994752;NON_SEXIST
1055801263672225798;NON_SEXIST
1050876516916187136;SEXIST
1033792653752721409;SEXIST
1052697669326594048;NON_SEXIST
1017518664441122816;NON_SEXIST
1033716804546441216;NON_SEXIST
1047083672099274753;NON_SEXIST
1055076480261197824;SEXIST
1055667383854084096;NON_SEXIST
1059953570261487618;SEXIST
1059205645877030917;SEXIST
1058871329850564608;SEXIST
1050500020250845184;SEXIST
1048241905723760640;SEXIST
1059227378717679616;SEXIST
1037927721790308355;NON_SEXIST
1033380957267611648;DOUBTFUL
1039829054747275264;SEXIST
1070012644764119040;SEXIST
1037057218083016704;SEXIST
1020254156400054272;SEXIST
1047953015502716935;NON_SEXIST
1055519865807818752;SEXIST
1062478374113853440;NON_SEXIST
1057719457265696769;DOUBTFUL
1048107298776915968;NON_SEXIST
1073388588715401221;SEXIST
1066097033382121473;NON_SEXIST
1051574525538779143;NON_SEXIST
1062833032288239619;SEXIST
1033829686126764032;NON_SEXIST
1073987983102132224;SEXIST
1066813782737989633;NON_SEXIST
1049731135964614657;SEXIST
1033864439446028289;NON_SEXIST
1071094033026568192;SEXIST
1038180784279113730;NON_SEXIST
1060520016486035456;DOUBTFUL
1016826352954216449;SEXIST
1039163216696406016;SEXIST
1025089324625395713;SEXIST
1027316437361340418;SEXIST
1020435795298136064;DOUBTFUL
1041876265144344576;DOUBTFUL
1032963454309675010;NON_SEXIST
1015640229800235008;NON_SEXIST
1037495124668952576;NON_SEXIST
1062484469117001728;NON_SEXIST
1057559799494262784;SEXIST
1076146626492882944;SEXIST
1032384663854047232;SEXIST
1067838151278960640;SEXIST
1048327417478225920;SEXIST
1025088924597796864;NON_SEXIST
1057179503431221249;SEXIST
1066733249777459200;NON_SEXIST
1067762426173685760;SEXIST
1056696887531712512;NON_SEXIST
1059242237706596352;NON_SEXIST
1044709819893133312;SEXIST
1051922778788716551;NON_SEXIST
1069977606077014017;NON_SEXIST
1034853553976827904;NON_SEXIST
1017223864076636160;NON_SEXIST
1062712627166625792;SEXIST
1064652982334169089;NON_SEXIST
1050896116940791814;SEXIST
1026519874137468929;NON_SEXIST
1075230215356469248;DOUBTFUL
1035926282230476801;NON_SEXIST
1067473687891324928;NON_SEXIST
1045455542225960960;NON_SEXIST
1036379663256432640;NON_SEXIST
1046759852742266880;NON_SEXIST
1072926787909402626;NON_SEXIST
1031269398026366977;NON_SEXIST
1051823121240592385;NON_SEXIST
1075721134140735489;NON_SEXIST
1041436947179286529;NON_SEXIST
1014337043902664704;NON_SEXIST
1068844895396421632;SEXIST
1074298011071725569;NON_SEXIST
1047946055067865090;NON_SEXIST
1070161477267542016;NON_SEXIST
1044735783029145601;NON_SEXIST
1038144495290916864;NON_SEXIST
1034184873601376256;NON_SEXIST
1022218381141966851;SEXIST
1064578807452114944;NON_SEXIST
1032680176172376065;SEXIST
1049692377269571584;NON_SEXIST
1036908727268462592;NON_SEXIST
1039941719582814208;NON_SEXIST
1076585644154122240;NON_SEXIST
1049796884544581632;SEXIST
1033132159798792197;SEXIST
1048634024158265344;NON_SEXIST
1030397284876537856;NON_SEXIST
1016083008925982722;NON_SEXIST
1076996923775692800;SEXIST
1055222169964331008;NON_SEXIST
1034202058428170240;SEXIST
1074729670220922880;SEXIST
1051237252452487179;NON_SEXIST
1058036891570839552;NON_SEXIST
1069337249790287873;SEXIST
1067605848917192704;SEXIST
1072867805928804352;SEXIST
1027952816105631744;SEXIST
1025166150777417728;NON_SEXIST
1046856491347714048;NON_SEXIST
1017452508879425536;NON_SEXIST
1024158871840014337;NON_SEXIST
1023178302536724482;SEXIST
1037474995931422720;NON_SEXIST
1035141805313060865;NON_SEXIST
1058698376647229441;NON_SEXIST
1034169319670865924;NON_SEXIST
1057373640285741056;NON_SEXIST
1040858529933025280;NON_SEXIST
1068919726875836416;NON_SEXIST
1023383877555970048;NON_SEXIST
1028786880379277312;NON_SEXIST
1077929805323161600;DOUBTFUL
1067649389764722688;NON_SEXIST
1058036293454716929;NON_SEXIST
1062828072444067841;SEXIST
1033904904153251840;NON_SEXIST
1079269527974825984;SEXIST
1041357325821521922;SEXIST
1018244569182429184;NON_SEXIST
1054773958644559872;NON_SEXIST
1034395350403039233;SEXIST
1030573714352627712;SEXIST
1040972358411010048;NON_SEXIST
1022539221893095424;NON_SEXIST
1052290103836663814;NON_SEXIST
1043258713879064576;NON_SEXIST
1033053808954368000;SEXIST
1029004572780646400;NON_SEXIST
1026738722115674112;SEXIST
1025526626342391808;NON_SEXIST
1046481384402014209;SEXIST
1044501760189091840;SEXIST
1078340971199369216;NON_SEXIST
1019712374582988802;NON_SEXIST
1054473175403237377;SEXIST
1049464895182376960;NON_SEXIST
1043265492578750464;NON_SEXIST
1066815548724518912;SEXIST
1062754176768319493;DOUBTFUL
1064207599921504256;NON_SEXIST
1052323665428340738;NON_SEXIST
1056115023741882368;NON_SEXIST
1073568717714456581;SEXIST
1031217179126112256;SEXIST
1071579771946053633;NON_SEXIST
1066826464438484992;SEXIST
1075398596403621895;NON_SEXIST
1029388981870489600;SEXIST
1054849371383230464;SEXIST
1070079912487337984;SEXIST
1059938776036843522;NON_SEXIST
1074492090543935488;NON_SEXIST
1049392512484413443;SEXIST
1021152787839832064;NON_SEXIST
1074033884675883008;DOUBTFUL
1054031964938866689;DOUBTFUL
1021889244531445760;DOUBTFUL
1028766550273056769;NON_SEXIST
1052660447286054912;NON_SEXIST
1077976320435503105;SEXIST
1060935289298972674;SEXIST
1049682765132763136;SEXIST
1053780793322098688;NON_SEXIST
1050893318924771328;NON_SEXIST
1024158867947700225;SEXIST
1050868823300206593;NON_SEXIST
1029493933699727360;NON_SEXIST
1047124112567668736;NON_SEXIST
1076528681152057344;NON_SEXIST
1033855114619092994;NON_SEXIST
1026613624226410498;SEXIST
1034169716577914880;SEXIST
1036427580050685952;NON_SEXIST
1044925022513635329;NON_SEXIST
1061387387052285952;NON_SEXIST
1070029778315608064;NON_SEXIST
1043634971024543744;SEXIST
1017910239717359616;NON_SEXIST
1013617851310145537;NON_SEXIST
1046053135129751553;NON_SEXIST
1013567568039366661;SEXIST
1034920272351178752;SEXIST
1035915168490954752;NON_SEXIST
1050146692257984512;NON_SEXIST
1032664855533240320;NON_SEXIST
1026968190348419075;NON_SEXIST
1029499096384655360;SEXIST
1070039327588147202;NON_SEXIST
1058701204010737664;NON_SEXIST
1073866700456714240;SEXIST
1051317031868411904;NON_SEXIST
1014187302095147010;NON_SEXIST
1072656684613558272;NON_SEXIST
1048796155616944128;NON_SEXIST
1032761112008085505;NON_SEXIST
1037474674802868224;SEXIST
1050526924286521344;DOUBTFUL
1034292617352302593;SEXIST
1016451115771101185;NON_SEXIST
1066774468712898562;NON_SEXIST
1074667032598200320;NON_SEXIST
1022207483413258242;DOUBTFUL
1039308641772470272;NON_SEXIST
1065675131949854721;NON_SEXIST
1045424564908494848;NON_SEXIST
1031294210555695107;DOUBTFUL
1035664855511035904;SEXIST
1066271456424796161;NON_SEXIST
1068117661178109952;SEXIST
1056684623076433927;SEXIST
1013231471295791105;SEXIST
1037457529280909312;DOUBTFUL
1054833985447190528;NON_SEXIST
1039962308955521025;SEXIST
1075896546493952001;NON_SEXIST
1060359951334424577;SEXIST
1028823234337271809;SEXIST
1061673637021995009;NON_SEXIST
1057234320207867904;NON_SEXIST
1029636215958646785;DOUBTFUL
1021611276219428870;SEXIST
1046495100359053317;SEXIST
1034940200563224577;SEXIST
1056296260649414656;SEXIST
1038589001224134657;SEXIST
1043488484659548161;NON_SEXIST
1064367968568651776;NON_SEXIST
1050890578785968129;SEXIST
1058421657939910657;NON_SEXIST
1046790715173457920;NON_SEXIST
1052685423741476865;SEXIST
1057461460685778945;NON_SEXIST
1022160449624625152;NON_SEXIST
1036393326285611009;NON_SEXIST
1024498121425006592;NON_SEXIST
1045292272185733121;NON_SEXIST
1016780807556517898;DOUBTFUL
1034479070053105664;NON_SEXIST
1050037658343415808;NON_SEXIST
1073103109830926336;NON_SEXIST
1048520331298836482;NON_SEXIST
1057419203848929280;SEXIST
1038160018338656256;NON_SEXIST
1072892075912425473;NON_SEXIST
1074050369032998912;SEXIST
1043959659055460352;NON_SEXIST
1060856541652365312;NON_SEXIST
1039890633584979970;DOUBTFUL
1060671459901751296;SEXIST
1044934684302610434;DOUBTFUL
1040387569735884803;DOUBTFUL
1067443357490823170;NON_SEXIST
1054832669811466241;DOUBTFUL
1048021737856753665;NON_SEXIST
1072579502075768832;DOUBTFUL
1033488676930641920;NON_SEXIST
1045446221786218496;SEXIST
1021816513299460096;NON_SEXIST
1062758069879431170;DOUBTFUL
1069669195842052097;SEXIST
1061460573798522880;NON_SEXIST
1029877799258136576;SEXIST
1037122770528858112;NON_SEXIST
1066833504309309440;NON_SEXIST
1048059107603824640;NON_SEXIST
1043680906052030465;NON_SEXIST
1029539102285283329;NON_SEXIST
1021598177475141632;SEXIST
1063176033426440192;NON_SEXIST
1028104545640099840;NON_SEXIST
1039132361764601861;SEXIST
1048358924095823875;NON_SEXIST
1045426033565085697;NON_SEXIST
1016828440505405443;SEXIST
1034858473585082375;NON_SEXIST
1075921893578993664;SEXIST
1046941834046582784;NON_SEXIST
1055163145319264258;SEXIST
1054297916427436033;SEXIST
1066875192742477824;NON_SEXIST
1035301433271308288;DOUBTFUL
1019514320236040192;NON_SEXIST
1032287007257575424;SEXIST
1060618145654890497;NON_SEXIST
1041797967160729600;NON_SEXIST
1058824492758241280;DOUBTFUL
1024259864510586881;NON_SEXIST
1054782744004345856;NON_SEXIST
1053860160752369664;SEXIST
1057341928038129665;NON_SEXIST
1016801789579005953;NON_SEXIST
1061973063577886720;NON_SEXIST
1037314727796502529;DOUBTFUL
1014639174622896130;SEXIST
1013470386707664896;NON_SEXIST
1026246190046879745;NON_SEXIST
1014612830727933954;NON_SEXIST
1028293062257254401;SEXIST
1047629884103774208;NON_SEXIST
1063940585990615040;NON_SEXIST
1048343140866904064;NON_SEXIST
1028371659080785920;NON_SEXIST
1076476280411873280;DOUBTFUL
1043641608099581952;SEXIST
1075491007322558465;NON_SEXIST
1042099890640355328;SEXIST
1050368444472807425;NON_SEXIST
1026657925690023936;SEXIST
1026647066829881344;NON_SEXIST
1021506167401533441;NON_SEXIST
1040105038377635841;DOUBTFUL
1024778027568451585;NON_SEXIST
1040288381408878593;DOUBTFUL
1020333173861953541;NON_SEXIST
1023733915150893056;NON_SEXIST
1021360661585068032;SEXIST
1017157829810106371;NON_SEXIST
1078829675567370240;NON_SEXIST
1039265484733140997;SEXIST
1023344633852649473;DOUBTFUL
1034755976392523777;SEXIST
1053196421690806273;NON_SEXIST
1031878339554881538;NON_SEXIST
1067142161936846850;NON_SEXIST
1058680241814757381;NON_SEXIST
1037089192730345474;NON_SEXIST
1044564196707438592;NON_SEXIST
1071937631456509954;DOUBTFUL
1036913198962810880;SEXIST
1075912194628509697;NON_SEXIST
1069197593836773376;NON_SEXIST
1047094167371952128;NON_SEXIST
1014610475735187461;NON_SEXIST
1068692907778105346;NON_SEXIST
1024645336759980037;NON_SEXIST
1034483227006840832;NON_SEXIST
1045951093870596096;SEXIST
1061923254091374593;NON_SEXIST
1048442134544695296;NON_SEXIST
1014697072422019078;NON_SEXIST
1039712675805188096;NON_SEXIST
1035390233863483392;SEXIST
1034581455341543437;SEXIST
1025144710598471682;SEXIST
1032949052508438528;NON_SEXIST
1053660193513488384;SEXIST
1042197612735201280;NON_SEXIST
1040967844731736064;SEXIST
1067206181188526081;NON_SEXIST
1072350969491546112;SEXIST
1075156792966086656;SEXIST
1063995806095679488;DOUBTFUL
1038073754969165825;NON_SEXIST
1026122706188738567;NON_SEXIST
1028167764891119616;NON_SEXIST
1015024241987612674;NON_SEXIST
1058494126205952003;SEXIST
1059247340501000193;NON_SEXIST
1018902457706041346;DOUBTFUL
1021799647973699586;NON_SEXIST
1026612281008898048;NON_SEXIST
1045785175999893504;SEXIST
1022669255622488065;SEXIST
1045097687346032642;NON_SEXIST
1060200582340841472;SEXIST
1021463117447008261;NON_SEXIST
1063056829419343872;NON_SEXIST
1044508497247969280;SEXIST
1021882406943506432;SEXIST
1062171373416734720;SEXIST
1028409427345465347;NON_SEXIST
1034438286721384450;NON_SEXIST
1037555866805972994;DOUBTFUL
1053711191544078336;SEXIST
1047593901174009857;NON_SEXIST
1041755585115435009;SEXIST
1065205707333648385;SEXIST
1019352910629613568;SEXIST
1065673183083282432;SEXIST
1060232525044424704;NON_SEXIST
1025077763596845056;NON_SEXIST
1072835514166898688;NON_SEXIST
1038185194069680128;SEXIST
1021529243740766208;SEXIST
1051426709390708738;SEXIST
1024747048149630980;NON_SEXIST
1060696720001155072;NON_SEXIST
1050161786480144389;NON_SEXIST
1024682745396711424;SEXIST
1049353992923373569;DOUBTFUL
1033378264415432706;NON_SEXIST
1050522661158293505;SEXIST
1055964806765797376;NON_SEXIST
1070323834711093248;DOUBTFUL
1071846065324867586;SEXIST
1056284240785145862;NON_SEXIST
1028505535635697664;SEXIST
1044731416544759808;SEXIST
1024342869929353216;NON_SEXIST
1016289429722488832;SEXIST
1042583037626785792;SEXIST
1046078157206548480;SEXIST
1067769694101430273;NON_SEXIST
1078158048353505282;NON_SEXIST
1065617113342271489;NON_SEXIST
1033044460156923905;NON_SEXIST
1078867315268177926;NON_SEXIST
1025479089854078978;NON_SEXIST
1073911236440584192;SEXIST
1035772682950852608;NON_SEXIST
1054124891300081665;SEXIST
1051273687532523521;DOUBTFUL
1025856707031957509;NON_SEXIST
1024805530232086528;NON_SEXIST
1062806579915964416;SEXIST
1027981178588917761;NON_SEXIST
1052277829264642049;NON_SEXIST
1073497484876546048;NON_SEXIST
1075590815089594369;NON_SEXIST
1072279999594541056;NON_SEXIST
1052728233802833925;NON_SEXIST
1056948298064580611;NON_SEXIST
1029519198475706368;DOUBTFUL
1058129385771933697;NON_SEXIST
1021905075361509382;NON_SEXIST
1048205998928941057;SEXIST
1040067778936549376;DOUBTFUL
1068695288288661504;SEXIST
1031204341049384965;NON_SEXIST
1048271065879916544;SEXIST
1016038365450424320;NON_SEXIST
1026596496811143168;NON_SEXIST
1062122774985093126;NON_SEXIST
1058819101743833089;NON_SEXIST
1062208211653193729;NON_SEXIST
1056827453681885185;SEXIST
1056475077292761088;SEXIST
1061019920534827013;NON_SEXIST
1059550790858260481;SEXIST
1065824381430059008;NON_SEXIST
1060863341101531136;NON_SEXIST
1067539076172193793;NON_SEXIST
1025326060328628224;NON_SEXIST
1067091057387716608;SEXIST
1029878083686473729;NON_SEXIST
1052471568029417473;SEXIST
1058555015835467776;SEXIST
1025155033883705345;SEXIST
1036225762351898625;SEXIST
1042332727566127104;NON_SEXIST
1053655348379377666;NON_SEXIST
1038896192992817152;NON_SEXIST
1033019302889308160;NON_SEXIST
1013456209582743552;NON_SEXIST
1078769967800160256;NON_SEXIST
1018629485560819712;SEXIST
1052756432045658112;DOUBTFUL
1030959495575494662;NON_SEXIST
1045810300061208577;NON_SEXIST
1051380969029165056;NON_SEXIST
1022524579430981638;NON_SEXIST
1052676763766140928;NON_SEXIST
1071315516474736640;NON_SEXIST
1060638110738989056;NON_SEXIST
1062119282451070976;SEXIST
1073334456579227649;SEXIST
1051852315697778688;DOUBTFUL
1050336992058372097;NON_SEXIST
1065053385022296064;NON_SEXIST
1076333967132057600;NON_SEXIST
1047907068101967873;SEXIST
1042517858020929536;NON_SEXIST
1067837925801357312;NON_SEXIST
1071194991022825472;SEXIST
1064191716058677249;SEXIST
1046639281450745856;DOUBTFUL
1053549799000154115;SEXIST
1041449765798649856;NON_SEXIST
1042826760398745600;NON_SEXIST
1027265048052420610;NON_SEXIST
1034789648453783552;SEXIST
1028139765349138432;NON_SEXIST
1015155080201371648;NON_SEXIST
1049424229584855047;NON_SEXIST
1055997989603495936;SEXIST
1032933656875212805;NON_SEXIST
1065660333694566402;NON_SEXIST
1053789858009899008;SEXIST
1072463066867085312;NON_SEXIST
1069252399267815424;NON_SEXIST
1024644116725026816;NON_SEXIST
1057558068748316672;NON_SEXIST
1079126806731636739;SEXIST
1049492088033878016;SEXIST
1026246211081306112;SEXIST
1069551808199237632;NON_SEXIST
1037659008570720256;SEXIST
1040298067466088453;NON_SEXIST
1033838192955478018;SEXIST
1019838225916022785;NON_SEXIST
1057040281894293504;NON_SEXIST
1013221943623999488;NON_SEXIST
1063250072748593152;SEXIST
1015953577381068801;SEXIST
1022259630465003521;NON_SEXIST
1076148510691602433;NON_SEXIST
1066532471376936962;NON_SEXIST
1052822712014569472;SEXIST
1040606914143551488;NON_SEXIST
1049455844297977856;SEXIST
1053571843892961280;NON_SEXIST
1044707120510316545;NON_SEXIST
1035667949925871616;SEXIST
1017157589698859008;NON_SEXIST
1073018403017900033;SEXIST
1066273309564776448;NON_SEXIST
1023354444006739968;NON_SEXIST
1078849953127120896;SEXIST
1050227612109430784;NON_SEXIST
1061722664010690560;NON_SEXIST
1021409043993300993;NON_SEXIST
1017621766888288256;SEXIST
1067904904885411842;SEXIST
1013225224874151938;NON_SEXIST
1033714883974574081;NON_SEXIST
1019339879333806080;NON_SEXIST
1038880391896158208;SEXIST
1029509889482211328;NON_SEXIST
1027611336153464832;NON_SEXIST
1043932637574901762;NON_SEXIST
1020330684714487809;NON_SEXIST
1053277097404317697;SEXIST
1028063418832576513;NON_SEXIST
1065332738230812678;NON_SEXIST
1025889777822969857;SEXIST
1046639087380254720;NON_SEXIST
1021548321675112449;NON_SEXIST
1066160220022472704;SEXIST
1061895283502653440;NON_SEXIST
1061404674715238402;DOUBTFUL
1073766953192439808;SEXIST
1065273715309649920;NON_SEXIST
1019725081155686412;DOUBTFUL
1076052873094549504;NON_SEXIST
1062838223142088704;SEXIST
1038633970466996227;DOUBTFUL
1074433439963717632;NON_SEXIST
1074743075728211968;NON_SEXIST
1029731076351123456;NON_SEXIST
1027351401905709058;NON_SEXIST
1016087664263606272;SEXIST
1065024192477835264;NON_SEXIST
1036682714156556289;NON_SEXIST
1077060250522537984;SEXIST
1049006448825585665;NON_SEXIST
1063587911893958656;SEXIST
1023691440566747137;SEXIST
1073078411919282177;SEXIST
1021427062580510720;SEXIST
1034708978939375616;SEXIST
1063247784445444096;SEXIST
1047998875187986433;SEXIST
1028204651404042240;SEXIST
1033861062599294976;NON_SEXIST
1054871642286051328;NON_SEXIST
1060225511878746112;NON_SEXIST
1023466351397138432;NON_SEXIST
1065350090058067968;SEXIST
1049778030539931648;NON_SEXIST
1074891978997985280;NON_SEXIST
1017796431690772480;NON_SEXIST
1015375134155296769;SEXIST
1055126701125050368;NON_SEXIST
1057767480037462017;NON_SEXIST
1065300945121079296;NON_SEXIST
1059190613306798081;NON_SEXIST
1046787008704729088;NON_SEXIST
1030885580555644929;SEXIST
1024021927399235584;DOUBTFUL
1063917431675125760;NON_SEXIST
1024805779491233793;NON_SEXIST
1026591456369229824;NON_SEXIST
1078306199739744261;SEXIST
1039389069493641217;NON_SEXIST
1069434233003958273;SEXIST
1052002910291283969;NON_SEXIST
1047228519259037697;NON_SEXIST
1054099602725576705;NON_SEXIST
1055603517078102016;SEXIST
1037919210419179520;NON_SEXIST
1029482812104167425;NON_SEXIST
1027979148441137152;NON_SEXIST
1051517359607959552;DOUBTFUL
1067537401856303104;SEXIST
1076107148755652609;NON_SEXIST
1021270068800425984;SEXIST
1017522016033886208;NON_SEXIST
1025556206314815488;SEXIST
1022833935527694336;SEXIST
1043173882411339776;NON_SEXIST
1053526401767428096;DOUBTFUL
1043521537733787648;SEXIST
1028310346342322177;NON_SEXIST
1052590058681724929;NON_SEXIST
1031973164346232832;NON_SEXIST
1025201150692352001;NON_SEXIST
1019029179566886912;NON_SEXIST
1046934180662325250;NON_SEXIST
1015186202201415681;NON_SEXIST
1022946016662708224;NON_SEXIST
1020339912334348288;NON_SEXIST
1064624356607909888;NON_SEXIST
1045348173022199808;NON_SEXIST
1020943878575321088;NON_SEXIST
1067156085159677952;NON_SEXIST
1018978800703401985;NON_SEXIST
1024048983214354432;NON_SEXIST
1079427914729431041;NON_SEXIST
1049806912127229952;SEXIST
1014169455738355713;NON_SEXIST
1029810205356216320;NON_SEXIST
1015649404899024898;NON_SEXIST
1014135853365506049;NON_SEXIST
1042513857103765506;SEXIST
1072157695434784770;SEXIST
1078040862880419841;SEXIST
1054478870001471488;NON_SEXIST
1062439877365678081;NON_SEXIST
1068171661914996737;SEXIST
1052374149769908230;NON_SEXIST
1046504319858741248;NON_SEXIST
1054488963958767616;SEXIST
1047613694899892226;SEXIST
1071471536895389696;NON_SEXIST
1029278139585839106;NON_SEXIST
1045079163856711680;SEXIST
1060281136381857792;NON_SEXIST
1077996882138460160;SEXIST
1053773523418783744;NON_SEXIST
1029727883160215552;NON_SEXIST
1045071706438717441;NON_SEXIST
1023248399368445959;SEXIST
1063928230657314817;SEXIST
1073308290761797634;DOUBTFUL
1070063282285797377;NON_SEXIST
1046236760282476544;NON_SEXIST
1065825866553409537;NON_SEXIST
1058703588824879104;SEXIST
1020727562383888384;DOUBTFUL
1027336058193813504;SEXIST
1018147193985880064;NON_SEXIST
1071220033538482176;SEXIST
1074747967532396545;NON_SEXIST
1042545158707929088;SEXIST
1025000273041928193;SEXIST
1041247521232904193;SEXIST
1047664088866799618;SEXIST
1044702840978124803;NON_SEXIST
1029488928406085638;NON_SEXIST
1060715145704468481;SEXIST
1061007899588288513;SEXIST
1043190563305127939;NON_SEXIST
1059376055188893696;SEXIST
1020168087134523392;NON_SEXIST
1037560617090072578;NON_SEXIST
1035344651052568577;NON_SEXIST
1016004568860315648;NON_SEXIST
1054851126179303425;NON_SEXIST
1052337775968686080;DOUBTFUL
1026220506134052869;DOUBTFUL
1073434404054335490;SEXIST
1039888347580260352;NON_SEXIST
1045505940076802048;NON_SEXIST
1061323750275211264;NON_SEXIST
1016976709814489088;NON_SEXIST
1071651027714277377;SEXIST
1019725056237334528;NON_SEXIST
1027393510742388738;SEXIST
1069645311302426624;DOUBTFUL
1025978137493037056;NON_SEXIST
1023005473048616960;NON_SEXIST
1060250121449992193;SEXIST
1069935166905294848;NON_SEXIST
1044970273538215936;NON_SEXIST
1030901941063376896;NON_SEXIST
1052363829429116928;SEXIST
1063091929464950786;SEXIST
1041105774557253632;NON_SEXIST
1072825984821411841;NON_SEXIST
1079039198341091328;DOUBTFUL
1067743886876073985;SEXIST
1066285027107979264;NON_SEXIST
1041437672072536066;NON_SEXIST
1078321978484944897;NON_SEXIST
1062745963419389952;NON_SEXIST
1078281330474041350;SEXIST
1022307696542998529;NON_SEXIST
1017637264145428482;NON_SEXIST
1031879388231544834;NON_SEXIST
1052570309109403648;NON_SEXIST
1059474635132203010;NON_SEXIST
1075863576156479489;SEXIST
1034219946224611328;NON_SEXIST
1059117089133416448;DOUBTFUL
1064329473653387264;DOUBTFUL
1050183088913960961;DOUBTFUL
1014292551531147264;SEXIST
1041885099665457153;NON_SEXIST
1020790258240311298;NON_SEXIST
1048539722472194048;NON_SEXIST
1057418775669211136;NON_SEXIST
1018054106827710464;NON_SEXIST
1056295311176597504;SEXIST
1051588753725247490;NON_SEXIST
1065456174408114176;DOUBTFUL
1047984363714035712;NON_SEXIST
1038266747562991616;SEXIST
